URL,Image_URL,Name,Original_Price(INR),Discount_Price(INR),Description
https://www.nike.com/ph/t/pegasus-41-gore-tex-waterproof-road-running-shoes-mDNh6r/FQ1356-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a9504e2c-ca2b-4110-8fce-e9f57996248f/AIR+ZM+PEGASUS+41+GTX.png",Nike Pegasus 41 GORE-TEX,13876.2,11100.96,"Colour Shown: Black/Anthracite/Black
Style: FQ1356-001
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/book-1-scorpion-ep-basketball-shoes-EJLzmj7y/IM7616-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6299901e-5699-487e-8ee5-1e653b6c46d2/BOOK+1+HALLOWEEN+EP.png","Book 1 ""Scorpion"" EP",13408.2,10726.56,"It's slim pickings trying to locate a Arizona Bark Scorpion during the day. But shine a UV light along the desert floor at night and these creepy critters actually glow – just like Book when he's lighting up a defence with a 30-piece. This special Book 1 takes on the arachnid's attributes and then some. The black-rainbow upper comes with a printed scorpion pattern that's visible under UV lighting. And, a glow-in-the-dark outsole completes a look ready for slithers to the rim and scurries around the floor. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.

Colour Shown: Black/Black/White
Style: IM7616-001
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/kd18-aunt-pearl-ep-basketball-shoes-jkf4TvbK/HV1999-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8dada58a-c748-4c3a-b0b1-8d3a5307da92/KD18+NRG+EP.png","KD18 ""Aunt Pearl"" EP",14188.2,11350.56,"KD's greatest gift? His stamina. The Slim Reaper never tires, both in terms of passion for the game or energy come crunch time. A combo of Air Zoom cushioning and Nike Air gives him unreal responsive cushioning. And we poked holes all over the upper to help reduce the weight and add breathability, so he can hoop all day. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.

Colour Shown: Pearl Pink/Tulip Pink/Playful Pink/Laser Fuchsia
Style: HV1999-600
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/p-6000-suede-shoes-0spVfw/HF0015-204,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/02ee4642-a89d-4ba0-931d-6a32ca8aadab/NIKE+P-6000+SE.png",Nike P-6000 Suede,9664.2,7731.36,"A mash-up of past Pegasus sneakers, the P-6000 takes early-2000s running to modern heights. It mixes leather, textile and suede for a layered look built to last. Plus, its foam cushioning adds a lifted, athletics inspired stance and unbelievable comfort. This version is part of the Bowerman series—a collection honouring the legacy of Coach Bill Bowerman.

Colour Shown: Velvet Brown/Ironstone/Velvet Brown
Style: HF0015-204
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/gamma-force-shoes-RDQx3l/HJ5997-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/79d73926-d6c1-4eba-aa1a-9c2c6993a2a7/WMNS+NIKE+GAMMA+FORCE.png",Nike Gamma Force,8104.2,4862.52,"Layers upon layers of dimensional style—that's a force to be reckoned with. Offering both comfort and versatility, these kicks are rooted in heritage basketball culture. Collar materials pay homage to vintage sport while the subtle platform elevates your look, literally. The Gamma Force is forging its own legacy by bringing you court style that can be worn all day.

Colour Shown: White/Diffused Blue/Soft Pearl/Total Orange
Style: HJ5997-100
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/air-max-muse-shoes-S15p90/HV4445-072,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/60137944-fadd-4929-8b8f-59f9c129768a/W+NIKE+AIR+MAX+MUSE.png",Nike Air Max Muse,13408.2,10726.56,"The Air Max Muse is a bold, futuristic addition to the Air Max family. Its exaggerated proportions, sleek finishes and unexpectedly high arch showcase the shoe's namesake Air technology. Get ready. A new era of expression is here.

Colour Shown: Light Bone/Metallic Silver/Phantom
Style: HV4445-072
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/tatum-3-pf-basketball-shoes-cJO36fYd/FZ6601-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab269e93-27c2-47c7-859c-33993862d2a2/JORDAN+TATUM+3+PF.png",Tatum 3 PF,11068.2,6640.92,"Made for movers and shakers, the Tatum 3 offers a contouring fit in a lightweight design, helping you dominate the game in the smoothest of fashion. Sound familiar? A strong but flexible upper gives you the containment and stretch that quick cuts and dynamic movements demand. So, whether you're breaking records or ankles, you can shift in and out of action just like the champ himself. No pressure.

Colour Shown: University Blue/Pale Ivory/Royal Tint/Camellia
Style: FZ6601-400
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/gt-cut-academy-ep-basketball-shoes-DTdMPk/FB2598-015,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f60d24eb-46fc-4dfb-824b-3481a3609623/AIR+ZOOM+G.T.+CUT+ACADEMY+EP.png",Nike G.T. Cut Academy EP,7792.2,6233.76,"Whether you're playing in the gym, at the park or on your driveway, lace up in the all-new G.T. Cut Academy. Designed to help you create space for step-back jumpers, back-door cuts and other game-changing plays, its sticky multi-court traction helps you stop in an instant and shift gears at will—wherever your next game is calling you. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.

Colour Shown: Smoke Grey/Barely Volt/Bright Crimson/Dark Smoke Grey
Style: FB2598-015
Country/Region of Origin: China"
https://www.nike.com/ph/t/calm-sandals-t1BKK6/FJ6044-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b828c78d-c220-4880-93a9-55e2d05b3b41/NIKE+CALM+SANDAL.png",Nike Calm,6700.2,4020.12,"Enjoy a calm, comfortable experience—wherever your day off takes you. Made from soft yet supportive foam, the minimal design makes these sandals easy to style with or without socks. And extra-plush straps create an oversized look, with the top strap being adjustable to give you that perfect fit.

Colour Shown: Black/Black/Black
Style: FJ6044-001
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/air-max-sndr-shoes-De0W9lLz/HJ4130-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a915fbec-6ec1-4c4c-9614-c97fbba63fb0/W+NIKE+AIR+MAX+SNDR+SE.png",Nike Air Max SNDR,16060.2,9636.12,"Ahead of its time in '99, the futuristic Air Max SNDR is back and classier than ever. It continues to break the mould with a new metallic colourway and signature reflective design panels that flicker along the mudguard. Unzip the shroud to reveal ""6453"", a nod to the last 4 digits of Nike's office numbers around the world, which spell out N-I-K-E on the keypad.

Colour Shown: White/Black/Metallic Silver
Style: HJ4130-100
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/pegasus-easyon-road-running-shoes-NMBl5l/FQ7837-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31c82b86-3a33-4d54-88d9-cd52ebcfb5b2/PEGASUS+EASYON.png",Nike Pegasus EasyOn,11536.2,9228.96,"Colour Shown: Black/Anthracite/Photon Dust/White
Style: FQ7837-002
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/calm-slides-K7mr3W/FD4116-201,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/18da855d-351f-4fc5-82bd-74fc40bd3f40/NIKE+CALM+SLIDE.png",Nike Calm,4048.2,2428.92,"Enjoy a calm, comfortable experience—wherever your day off takes you. Made from soft yet supportive foam, the minimal design makes these slides easy to style with or without socks. And they've got a textured footbed to help keep your feet in place.

Colour Shown: Khaki/Khaki
Style: FD4116-201
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/cortez-se-shoes-L272Ml/HQ3490-099,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b28ec80a-e46e-4e2e-9a5e-3137cbb48160/NIKE+CORTEZ+SE.png",Nike Cortez SE,8572.2,6857.76,"You spoke. We listened. Based on your feedback, we've revamped the original Cortez with glossy synthetic leather and detachable fold-over tongue flaps, to create a fresh take on an old-school look. With a wider toe area and firmer side panels, you can comfortably wear them day in and day out. Plus, re-engineered upper helps prevent warping or creasing. Cortez fans—this one's for you.

Colour Shown: Metallic Cool Grey/Gum Dark Brown/Black
Style: HQ3490-099
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/shox-ride-2-shoes-gihorw4n/IH3653-095,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a7df6eb6-a2e4-481b-9f9f-b8c68d591e2b/NIKE+SHOX+RIDE+2+PRM.png",Nike Shox Ride 2 Premium,17932.2,10759.32,"A modern classic, the Nike Shox Ride 2 delivers outstanding responsive cushioning with four columns of support under its heel and Max Air technology in the forefoot. This premium version is made from genuine leather.

Colour Shown: Metallic Silver/Desert Khaki/Khaki/Light Khaki
Style: IH3653-095
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/promina-walking-shoes-Kg14nw/FV5285-301,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5e75df54-339e-43e6-b208-199f8001b695/M+NIKE+PROMINA.png",Nike Promina,5140.2,4112.16,"The Nike Promina makes every walk a soft ride. Its tall foam stack is combined with a grooved rocker on the outsole, providing high cushioning for all-day comfort.

Colour Shown: Clay Green/White/Seaweed
Style: FV5285-301
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/air-zoom-upturn-sc-shoes-x34xfn/IB2746-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/03a5bd8b-3da8-4c4d-a197-9c6172fe6e34/NIKE+AIR+ZOOM+UPTURN+SC.png",Nike Air Zoom Upturn SC,8572.2,5143.32,"Breathable, light, durable. The Upturn SC combines airy mesh with a cushioned midsole and generous Air Zoom in the heel, making it the perfect shoe to throw on and go.

Colour Shown: Light Orewood Brown/Denim Turquoise/Phantom
Style: IB2746-101
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/air-jordan-1-low-shoes-459b4T/DC0774-605,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2595e199-86c5-4833-bcea-4ab3ac896fc8/WMNS+AIR+JORDAN+1+LOW.png",Air Jordan 1 Low,9976.2,7980.96,"Always in, always fresh. The Air Jordan 1 Low sets you up with a piece of Jordan history and heritage that's comfortable all day. Choose your colours, then step out in the iconic profile that's built with a high-end mix of materials and encapsulated Air in the heel.

Colour Shown: Mystic Hibiscus/Black/Coconut Milk
Style: DC0774-605
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/pegasus-41-road-running-shoes-NW3xHb/FQ0965-108,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0aed0688-67a5-41ce-9b62-c9200f80fbb5/W+AIR+ZOOM+PEGASUS+41+WIDE.png",Nike Pegasus 41,11536.2,9228.96,"Colour Shown: White/Aluminium/Football Grey/Diffused Blue
Style: FQ0965-108
Country/Region of Origin: Indonesia, Vietnam"
https://www.nike.com/ph/t/sb-logo-skate-t-shirt-LBBxZV/DC7818-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/025985b3-ac5c-494c-af03-ab01aa7c8f58/AS+M+NK+SB+TEE+LOGO+LBR.png,Nike SB,2020.2,1616.16,"Made from soft jersey fabric, the Nike SB T-Shirt is a skate staple that features a classic logo on the chest.

Colour Shown: Black/White
Style: DC7818-010
Country/Region of Origin: China"
https://www.nike.com/ph/t/cortez-se-denim-shoes-epz1mbL0/IH6354-004,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6e91a0cc-3cc5-40a5-8aef-98435efff923/W+NIKE+CORTEZ++SE.png",Nike Cortez SE 'Denim',9820.2,5892.12,"You spoke. We listened. Based on your feedback, we've revamped the original Cortez while maintaining the retro appeal you know and love. It has a wider toe area and firmer side panels, so you can comfortably wear them all day without any warping. This special edition features a washed denim upper and suede details for a casually effortless finish. Cortez fans—this one's for you.

Colour Shown: Smoky Blue/Aegean Storm/Pale Ivory/Olive Aura
Style: IH6354-004
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/acg-zoom-gaiadome-gore-tex-se-shoes-XTGRaGYz/IB2328-200,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/63484b6a-47bc-4f0e-824e-3c03e0930151/ACG+ZOOM+GAIADOME+GTX+SE.png",Nike ACG Zoom Gaiadome GORE-TEX SE,19648.2,15718.56,"Warning: this boot will take you places. Forged from heavy-duty materials, they include GORE-TEX technology and large lugs finely tuned to steep mountain slopes. Put simply, they're specifically designed for whatever you want to do out there—hike, backpack or simply explore.

Colour Shown: Mosswood Brown/Black/Olive Flak/Black
Style: IB2328-200
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/gato-shoes-65qj2x/HQ6020-800,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fd5068d2-a9fe-4075-9555-71ffff53e4b2/NIKE+GATO.png",Nike Gato,9664.2,5798.52,"The 2010 indoor football shoe has been seeking its revival for some time now. Well, the wait is over—the beloved Gato is back! Primed and ready for the streets, this clean edition mixes premium leather, suede and breezy textile for a layered look that's easy to style.

Colour Shown: Monarch/Gum Light Brown/Soft Pearl
Style: HQ6020-800
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/air-max-dn8-shoes-1OrcDDqL/IH4483-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7ad6d087-1374-4671-bf63-ad11b80de9e9/W+NIKE+AM+DN8.png",Nike Air Max Dn8,16060.2,9636.12,"More Air, less bulk. The Dn8 takes our Dynamic Air system and condenses it into a sleek, low-profile package. Powered by eight pressurised Air tubes, it gives you a responsive sensation with every step. Enter an unreal experience of movement.

Colour Shown: Black/Pink Foam/Playful Pink
Style: IH4483-001
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/vomero-18-gore-tex-waterproof-road-running-shoes-with-reflective-design-accents-tk4cS87v/HQ7002-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/93fe93a2-5f79-44f7-9823-c2e5cdb861ec/W+NIKE+VOMERO+18+GTX.png",Nike Vomero 18 GORE-TEX,15592.2,12473.76,"Colour Shown: Seaweed/Light Liquid Lime/Cyber/Seaweed
Style: HQ7002-300
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/book-1-solar-red-ep-basketball-shoes-O1bt3031/IR0839-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7b00a713-84d0-4dea-b6c4-2303aa3cabd6/BOOK+1+95+EP.png",Book 1 'Solar Red' EP,12316.2,9852.96,"Book's dad's favourite lifestyle shoe ever? The Air Max '95, of course. His favourite colourway? Well, like the Book 1 catalogue, there are too many good options. But one that stands out just so happens to stand the test of the time—Solar Red. This special design is inspired by the kick that lives on in sneaker lore. Check out Book's logo infused into the AM95 emblem on the tongue top and the multiple Book paged heel tab on another instant classic. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.

Colour Shown: Wolf Grey/Photon Dust/Anthracite/Cool Grey
Style: IR0839-001
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/juniper-trail-2-gore-tex-waterproof-trail-running-shoes-61f57n/HM9734-302,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/03d4f14c-63ec-425b-b2ed-912113d9698f/NIKE+JUNIPER+TRAIL+2+GTX+V2.png",Nike Juniper Trail 2 GORE-TEX,9976.2,7980.96,"The Juniper Trail 2 has waterproof GORE-TEX on the upper, grippy traction and a soft, cushiony midsole. It helps keep your toes dry when the trail conditions are splashy and sleety.

Colour Shown: Seaweed/Clay Green/Hyper Pink/Mint Foam
Style: HM9734-302
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/pegasus-41-gore-tex-waterproof-road-running-shoes-k3k42w/FQ1357-004,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/83962de7-a826-48ca-a0b9-392d4bee0850/W+AIR+ZM+PEGASUS+41+GTX.png",Nike Pegasus 41 GORE-TEX,13876.2,11100.96,"Colour Shown: Platinum Violet/Crimson Tint/Taupe Grey/Black
Style: FQ1357-004
Country/Region of Origin: China, Vietnam"
https://www.nike.com/ph/t/air-jordan-1-mid-shoes-SQf7DM/DQ8426-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab8d8bb7-536e-43af-8f49-5d86c370b7a2/AIR+JORDAN+1+MID.png",Air Jordan 1 Mid,11068.2,6640.92,"Inspired by the original AJ1, this mid-top edition maintains the iconic look you love while choice colours and crisp leather give it a distinct identity.

Colour Shown: White/University Red/Neutral Grey/Deep Royal Blue
Style: DQ8426-102
Country/Region of Origin: China"
https://www.nike.com/ph/t/field-general-shoes-pwd2rT/HF3165-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a4baec06-157d-4b49-bf2f-9c926a0fbabe/NIKE+FIELD+GENERAL.png",Nike Field General,9040.2,5424.12,"The Field General returns from its gritty American football roots to shake up the sneaker scene. It pairs soft suede and durable woven textiles with a nubby Waffle sole—creating that vintage gridiron look.

Colour Shown: Pale Ivory/Gum Yellow/Midnight Navy
Style: HF3165-102
Country/Region of Origin: China"
https://www.nike.com/ph/t/giannis-freak-7-ep-basketball-shoes-yME4Kozs/HF3451-006,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2967c266-65ea-42c6-94e4-1df0bbc0aebe/GIANNIS+FREAK+7+EP.png",Giannis Freak 7 EP,9820.2,7856.16,"Obsessed. Driven. Dedicated. For the early-risers and never-quitters, the Giannis Freak 7 is made for the work that takes your game to the next level. With lightweight responsiveness, freaky traction and a fluid design, it's a signature shoe re-engineered by Giannis and Nike from the ground up to unleash the elite hooper in all of us. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.

Colour Shown: Black/Off-Noir/Gum Light Brown/Metallic Gold
Style: HF3451-006
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/dunk-low-retro-se-shoes-rR7BbNG9/IB2990-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1f2a4286-5d0f-48f8-aeac-78b2e59d8450/NIKE+DUNK+LOW+RETRO+SE.png",Nike Dunk Low Retro SE,10912.2,6547.32,"40 years strong, and a classic since day one. We're celebrating the Dunk's birthday with limited-edition colour-blocking and finishes, a removable panda tag and plush padding that brings game-changing comfort. Don't forget your party favours—each box comes with a tear-out envelope and Panda stickers to keep the celebration going.

Colour Shown: Viotech/Pale Ivory/Veneer
Style: IB2990-500
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/calm-slides-T7qMVF/DX4816-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/160957be-395d-47a0-a5dc-b061a77033f4/W+NIKE+CALM+SLIDE.png",Nike Calm,4048.2,3238.56,"Enjoy a calm, comfortable experience—wherever your day off takes you. Made from soft yet supportive foam, the minimal design makes these slides easy to style with or without socks. And they've got a textured footbed to help keep your feet in place.

Colour Shown: Black/Black
Style: DX4816-001
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/vomero-18-road-running-shoes-3zjUcMii/IM6010-060,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4e21f8a6-ade5-4936-8c5e-34c4d26a44b1/NIKE+VOMERO+18.png",Nike Vomero 18,14188.2,11350.56,"Colour Shown: Anthracite/Cannon/Metallic Silver/Reflect Silver
Style: IM6010-060
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/jordan-cmft-era-shoes-TL6zkD/HJ6778-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9ddc9768-355b-49e4-97f2-0a8ca77c5e2c/WMNS+JORDAN+CMFT+ERA.png",Jordan CMFT Era,10912.2,5456.88,"Good lookin' shoes you can wear all day? It's got to be the Jordan CMFT Era. With style inspired by the greats (we're talking about the AJ1 and AJ6, of course), these kicks have breathable knits up top and soft foam underfoot to help them live up to their name.

Colour Shown: Sail/Rattan
Style: HJ6778-102
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/pacific-leather-shoes-RWl736OY/IM4006-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8c3b3183-0dd6-4613-b95e-47ff95cef656/NIKE+PACIFIC+LTR.png",Nike Pacific Leather,6700.2,5360.16,"The Nike Pacific's silhouette and herringbone sole takes inspiration from old-school styles. The leather upper is finished with a puffed Swoosh logo.

Colour Shown: Light Bone/Baroque Brown/Sail/Bright Ceramic
Style: IM4006-001
Country/Region of Origin: Indonesia"
https://www.nike.com/ph/t/killshot-2-shoes-CqGk4H/FZ5630-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/887dd5d7-0968-4b91-8ba3-57b56c1f1cf8/W+KILLSHOT+2.png",Nike Killshot 2,8104.2,6483.36,"Inspired by our original tennis shoe, the Killshot 2 gets updated with fresh palettes and mixed materials like soft suede and smooth leather. To prove you're on top, the gum rubber sole adds the cherry on the bottom.

Colour Shown: Sail/Gum Yellow/Midnight Navy
Style: FZ5630-102
Country/Region of Origin: Indonesia, Vietnam"
https://www.nike.com/ph/t/pegasus-road-running-shoes-vzT0Wmlv/IM6778-902,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b933ab94-921a-4a96-933f-fa730fc37a9a/NIKE+PEGASUS+PREMIUM.png",Nike Pegasus Premium,20116.2,16092.96,"The Pegasus Premium supercharges responsive cushioning with a triple stack of our most powerful running technologies: ZoomX foam, a sculpted Air Zoom unit and ReactX foam. It's our most responsive Pegasus ever, providing high energy return unlike any other. With a lighter-than-air upper, it decreases weight and increases breathability so you can fly fast.

Colour Shown: Multi-Colour/Volt/Metallic Gold/Metallic Silver
Style: IM6778-902
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/charge-canvas-shoes-ldqCls/IB2748-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/116a5613-4872-46c8-aa32-ae92acbde381/NIKE+CHARGE+CNVS.png",Nike Charge Canvas,5608.2,4486.56,"The classic Nike Charge pairs a low-top silhouette with lightweight canvas for everyday comfort. A dual-density insole supports your feet and adds plenty of cushioning.

Colour Shown: White/White/White/University Red
Style: IB2748-100
Country/Region of Origin: Vietnam"
https://www.nike.com/ph/t/vaporfly-4-road-racing-shoes-PTwDtp/HF6414-401,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/385e560b-38b3-4b23-8c23-cf5e83d39b5d/ZOOMX+VAPORFLY+NEXT%25+4.png",Nike Vaporfly 4,20740.2,16592.16,"Colour Shown: Obsidian/Persian Violet/Green Abyss/White
Style: HF6414-401
Country/Region of Origin: China"
https://www.nike.com/ph/t/air-zoom-spiridon-cage-2-shoes-Dfv3zR/CJ1288-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a814995d-a806-4c82-9c1f-7cd2361a8bb6/AIR+ZOOM+SPIRIDON+CAGE+2.png",Nike Air Zoom Spiridon Cage 2,14656.2,8793.72,"First released in 2003, the Nike Air Zoom Spiridon Cage 2 is as relevant today as it was back in the day. Featuring original design lines and a caged Air Zoom unit, it gives you a responsive ride with early-2000s style.

Colour Shown: Light Sandstone/Cardinal Red/Black/Metallic Silver
Style: CJ1288-001
Country/Region of Origin: Vietnam"
